"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2099,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240702.05601749,0.0957032317677039,12964056,373.028155273303,0.0914855031772719,0.168634064080944,-0.0337268128161889,360.447104505233,1186023.18637833,427498623.406139,1966493667.66824,763169989.74824
2100,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240705.86394885,0.0957035254976413,12964056,373.027010388242,0.0914874347100921,0.168634064080944,-0.0337268128161889,360.445998233495,1186048.22687798,427506337.0901,1966529150.61446,763205472.694458
2025,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,94464.0666208879,0.0862205224677466,1095610,337.506653487118,0.0862205224677466,0,0,337.506653487118,94464.0666208879,31882251,135499566.75,0
2026,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,91916.5733998495,0.0838953399474717,1095610,346.860743614842,0.0826066211470215,0.148920327624721,-0.0297840655249442,336.529820498987,90504.6401948882,30457510.3191111,190359439.494444,54859872.7444444
2027,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,89537.2724766302,0.081723672179544,1095610,356.077978680013,0.0795100771996448,0.148920327624721,-0.0297840655249442,345.472528831017,87112.0356807029,30094815.2582302,188092595.363939,52593028.613939
2028,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,87313.8086811736,0.0796942421857901,1095610,365.145576416419,0.0768263272853675,0.148920327624721,-0.0297840655249442,354.270056642288,84171.6924371216,29819510.2473763,186371939.046102,50872372.296102
2029,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,85235.6599367957,0.0777974461138504,1095610,374.048268337941,0.0744768049603554,0.148920327624721,-0.0297840655249442,362.907590204272,81597.532282615,29612363.8072991,185077273.795619,49577707.0456191
2030,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,83293.6868088873,0.0760249420951682,1095610,382.769117582129,0.0724017447919271,0.148920327624721,-0.0297840655249442,371.368697103138,79324.0756114833,29458478.6087474,184115491.304671,48615924.5546709
2031,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,81479.8434255532,0.0743693863925605,1095610,391.290037629126,0.0705552078820692,0.148920327624721,-0.0297840655249442,379.635829509122,77300.9913076739,29346225.9569662,183413912.231039,47914345.4810389
2032,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,79786.9605466411,0.072824235400043,1095610,399.592248928477,0.0689015150325766,0.148920327624721,-0.0297840655249442,387.690767203132,75489.1888848412,29266461.5543062,182915384.714414,47415817.9644138
2033,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,78208.563949561,0.0713835798774755,1095610,407.656775549054,0.0674127376508369,0.148920327624721,-0.0297840655249442,395.515099434414,73858.0694976335,29211981.7013903,182574885.63369,47075318.8836896
2034,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,76738.7267688935,0.070042010175969,1095610,415.464946349927,0.0660668019257968,0.148920327624721,-0.0297840655249442,403.090711164523,72383.4488579222,29177095.8766808,182356849.229255,46857282.4792547
2035,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,75371.9522186147,0.068794509194526,1095610,422.998875065969,0.0648460797400396,0.148920327624721,-0.0297840655249442,410.400248854027,71046.0134239848,29157301.5892899,182233134.933062,46733568.1830617
2036,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,74103.0845774605,0.0676363711333964,1095610,430.241887794472,0.0637363343098078,0.148920327624721,-0.0297840655249442,417.427535216826,69830.1652331685,29149033.7570652,182181460.981658,46681894.2316574
2037,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,72927.2400811047,0.0665631384170505,1095610,437.178905502837,0.0627259239049482,0.148920327624721,-0.0297840655249442,424.157940335217,68723.1494895004,29149469.5408157,182184184.630098,46684617.8800983
2038,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,71839.7538879935,0.0655705532881166,1095610,443.796773715402,0.0618052002953357,0.148920327624721,-0.0297840655249442,430.578701527304,67714.3954955728,29156376.48719,182227353.044938,46727786.2949376
2039,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,70836.1415122872,0.0646545226059339,1095610,450.084523512192,0.0609660534966259,0.148920327624721,-0.0297840655249442,436.679176572142,66795.0178714383,29167993.4032212,182299958.770132,46800392.0201323
2040,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,69912.074567911,0.0638110957073329,1095610,456.033542089075,0.0602015690084479,0.148920327624721,-0.0297840655249442,442.451009189922,65957.4410213456,29182936.3434791,182393352.146744,46893785.3967444
2041,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,69063.3338918384,0.0630364216206847,1095610,461.637879369268,0.0595057400414057,0.148920327624721,-0.0297840655249442,447.888426521338,65195.0838467645,29200123.521054,182500772.006588,47001205.2565877
2042,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,68285.7364477258,0.0623266823483957,1095610,466.894737591452,0.0588732149694604,0.148920327624721,-0.0297840655249442,452.988714133777,64502.0830526905,29218715.6609884,182616972.881177,47117406.1311772
2043,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,67575.1073434092,0.061678067326338,1095610,471.804666738862,0.0582991262022353,0.148920327624721,-0.0297840655249442,457.752405629738,63873.105658431,29238067.7701892,182737923.563683,47238356.8136826
2044,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,66927.2793120745,0.0610867729502966,1095610,476.371538298107,0.0577789763425856,0.148920327624721,-0.0297840655249442,462.183257187218,63303.2242707002,29257690.3838852,182860564.899282,47360998.1492824
2045,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,66338.0899229122,0.06054900003004,1095610,480.602487003298,0.0573085479683603,0.148920327624721,-0.0297840655249442,466.288191038941,62787.8182396153,29277218.186232,182982613.66395,47483046.91395
2046,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,65803.3893514256,0.0600609608815414,1095610,484.507733024687,0.0568838426549824,0.148920327624721,-0.0297840655249442,470.077122956937,62322.5068512253,29296384.716088,183102404.47555,47602837.7255498
2047,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,65319.0385262167,0.0596188776354877,1095610,488.100433186928,0.0565010264110148,0.148920327624721,-0.0297840655249442,473.562817902135,61903.089546172,29315001.5223334,183218759.514584,47719192.7645836
2048,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,64880.926905743,0.0592189984627221,1095610,491.396355146368,0.0561564047390345,0.148920327624721,-0.0297840655249442,476.760573905969,61525.5185961336,29332941.555755,183330884.723469,47831317.973469
2049,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,64484.9787586394,0.0588576033065045,1095610,494.413607847061,0.0558463996380764,0.148920327624721,-0.0297840655249442,479.68796055452,61185.8739074729,29350127.0694217,183438294.183886,47938727.4338857
2050,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,64127.1773466517,0.0585310259550859,1095610,497.172218069952,0.0555675433210574,0.148920327624721,-0.0297840655249442,482.364408149775,60880.3561379838,29366516.956446,183540730.977788,48041164.2277878
2051,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,63803.6278503067,0.0582357114760788,1095610,499.693388513907,0.0553165127927254,0.148920327624721,-0.0297840655249442,484.810487888027,60605.3245808379,29382096.9786483,183638106.116552,48138539.3665516
2052,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,63510.783216998,0.0579684223555809,1095610,501.997446497669,0.0550903123976632,0.148920327624721,-0.0297840655249442,487.045921657828,60357.4971660038,29396872.836176,183730455.2261,48230888.4761001
2053,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,63245.4838206377,0.05772627469687,1095610,504.103203485914,0.0548862989392968,0.148920327624721,-0.0297840655249442,489.088960641955,60133.977980883,29410864.7899363,183817904.937102,48318338.1871017
2054,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,63004.9348209915,0.0575067175555092,1095610,506.027838780935,0.0547021544043695,0.148920327624721,-0.0297840655249442,490.956272473238,59932.2273869713,29424102.958926,183900643.493287,48401076.7432872
2055,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,62786.6870489431,0.0573075154926872,1095610,507.786801605687,0.0545358637437613,0.148920327624721,-0.0297840655249442,492.662846233961,59750.0376763024,29436623.6241935,183978897.65121,48479330.9012095
2056,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,62588.5983773827,0.0571267133171317,1095610,509.393912414583,0.054385677263348,0.148920327624721,-0.0297840655249442,494.22209074922,59585.4918664967,29448466.3685806,184052914.803629,48553348.0536289
2057,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,62408.744976084,0.0569625550844589,1095610,510.861915461011,0.0542500305073204,0.148920327624721,-0.0297840655249442,495.646370696721,59436.8759241254,29459671.8373441,184122948.9834,48623382.2334004
2058,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,62245.3988419687,0.0568134635882921,1095610,512.202533731755,0.0541275231446748,0.148920327624721,-0.0297840655249442,496.947059905046,59302.6556325371,29470280.3611507,184189252.257192,48689685.507192
2059,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,62097.0232765134,0.0566780362323394,1095610,513.426398203192,0.0540169156724007,0.148920327624721,-0.0297840655249442,498.134472716872,59181.472979839,29480331.8374199,184252073.983874,48752507.2338741
2060,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61962.2632405088,0.0565550362268588,1095610,514.543035270482,0.0539171174094889,0.148920327624721,-0.0297840655249442,499.217851792583,59072.1330050102,29489863.3395669,184311645.872293,48812079.1222931
2061,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61840.3509287962,0.0564437627703254,1095610,515.557407439516,0.0538275406826056,0.148920327624721,-0.0297840655249442,500.202011834467,58973.9918472696,29498909.3679137,184368183.549461,48868616.7994605
2062,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61730.0576768934,0.0563430944194498,1095610,516.478555177733,0.0537471872650799,0.148920327624721,-0.0297840655249442,501.095724048091,58885.9558394943,29507500.6776553,184421879.235345,48922312.4853454
2063,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61630.1431866292,0.0562518991124845,1095610,517.31586771515,0.0536750403829619,0.148920327624721,-0.0297840655249442,501.908098014029,58806.910993977,29515664.8470672,184472905.29417,48973338.5441702
2064,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61539.3617286335,0.0561690398304447,1095610,518.079000243605,0.0536100707641196,0.148920327624721,-0.0297840655249442,502.648501353252,58735.7296298771,29523426.4743475,184521415.464672,49021848.7146719
2065,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61456.477333906,0.0560933884629622,1095610,518.777716899995,0.0535512510273191,0.148920327624721,-0.0297840655249442,503.326407386964,58671.2861380411,29530807.6686328,184567547.928955,49067981.1789549
2066,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61380.2850634846,0.0560238452218258,1095610,519.421683477435,0.0534975743775327,0.148920327624721,-0.0297840655249442,503.951194021666,58612.4774637687,29537828.0024342,184611425.015214,49111858.2652138
2067,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61309.7493654227,0.0559594649240357,1095610,520.019268223935,0.0534481798135183,0.148920327624721,-0.0297840655249442,504.53098026492,58558.3602854888,29544506.917544,184653168.23465,49153601.48465
2068,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61244.0246941088,0.0558994758117476,1095610,520.577332388589,0.0534023660616101,0.148920327624721,-0.0297840655249442,505.072423009926,58508.1662807606,29550861.3092914,184692883.183071,49193316.4330714
2069,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61182.4378967185,0.0558432634757975,1095610,521.101350257081,0.0533595769830353,0.148920327624721,-0.0297840655249442,505.580833495887,58461.2861383833,29556905.7730854,184730661.081784,49231094.3317836
2070,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61124.480781961,0.0557903640729465,1095610,521.59544902685,0.0533193959724004,0.148920327624721,-0.0297840655249442,506.060215995522,58417.2634213216,29562652.9448613,184766580.905383,49267014.1553831
2071,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61069.7551378315,0.0557404141417397,1095610,522.062859561879,0.0532814985248749,0.148920327624721,-0.0297840655249442,506.513705144548,58375.7425988382,29568113.6743019,184800710.464387,49301143.7143871
2072,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,61017.7890967849,0.0556929829928395,1095610,522.507476457877,0.0532454923025333,0.148920327624721,-0.0297840655249442,506.945079541782,58336.2938215786,29573297.1115529,184833106.947206,49333540.1972057
2073,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60967.9923013986,0.0556475317872223,1095610,522.93424461787,0.0532108785177688,0.148920327624721,-0.0297840655249442,507.359136810934,58298.3706128527,29578210.9916209,184863818.69763,49364251.9476304
2074,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60919.6598321532,0.0556034171211957,1095610,523.349130442332,0.0531770560035339,0.148920327624721,-0.0297840655249442,507.761665648815,58261.3143280318,29582862.0060906,184892887.538066,49393320.788066
2075,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60871.9754964015,0.0555598940283509,1095610,523.75909833721,0.0531433246028713,0.148920327624721,-0.0297840655249442,508.159423033049,58224.3578681518,29587256.1007498,184920350.629686,49420783.8796862
2076,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60824.1270828447,0.0555162211761892,1095610,524.171123024507,0.0531089863112261,0.148920327624721,-0.0297840655249442,508.559175950061,58186.7364924425,29591398.7618199,184946242.261374,49446675.5113743
2077,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60775.7284461901,0.0554720461169486,1095610,524.588545709133,0.0530737145161967,0.148920327624721,-0.0297840655249442,508.964166090097,58148.0923610903,29595295.3382922,184970595.864326,49471029.1143264
2078,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60726.902865471,0.0554274813715383,1095610,525.010324841185,0.0530376275510846,0.148920327624721,-0.0297840655249442,509.373382924843,58108.5551212438,29598951.2989826,184993445.618642,49493878.8686415
2079,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60678.2461372431,0.0553830707434608,1095610,525.431320606864,0.0530012571796792,0.148920327624721,-0.0297840655249442,509.781839725052,58068.7073786283,29602372.4779328,185014827.98708,49515261.2370801
2080,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60630.7895347628,0.0553397555104123,1095610,525.842583358085,0.0529655168349725,0.148920327624721,-0.0297840655249442,510.180853399542,58029.5498995642,29605565.290151,185034783.063444,49535216.3134435
2081,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60585.8569390236,0.0552987440229859,1095610,526.232566654752,0.0529315771542464,0.148920327624721,-0.0297840655249442,510.559221408148,57992.365245964,29608536.8475963,185053355.297477,49553788.5474767
2082,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60544.604999434,0.0552610919938974,1095610,526.59111410997,0.0529004639871928,0.148920327624721,-0.0297840655249442,510.907089862466,57958.2773490083,29611294.8138235,185070592.586397,49571025.8363969
2083,"44",1095610,"Rhode Island","RI",29.1,4.25,13.43,31882251,135499566.75,60507.9114827187,0.0552276005902819,1095610,526.910452182864,0.0528729607010683,0.148920327624721,-0.0297840655249442,511.216916749271,57928.1444736975,29613847.41085,185086546.317812,49586979.5678123
